Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,attrition_flag,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,overtime_flag,travel_frequently_flag,single_flag,male_flag,age_group,income_group,tenure_group
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,0,7.886081401775745,0.75,0.0,0.5,0.002255639097744361,1,0,0,0,26-35,저소득,3-5년
37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,0,9.152181457802651,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.0003179650238473768,0,0,0,1,36-45,고소득,6-10년
29,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,0,8.62371303479391,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.0005393743257820927,0,0,0,0,26-35,중상,6-10년
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,0,8.801920904041582,0.9444444444444444,0.6111111111111112,0.4444444444444444,0.0009026628554234993,0,0,1,1,26-35,중상,11-20년
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,0,8.952346543226227,0.8125,0.2857142857142857,0.5,0.000776598498576236,0,1,0,1,26-35,중상,11-20년
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,0,9.280425979542871,0.5294117647058824,0.7,0.1,0.0017713966063770278,0,0,0,1,46-55,고소득,6-10년
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,0,9.087946723762116,0.21428571428571427,0.0,0.5,0.0010171790235081375,1,0,0,1,36-45,고소득,3-5년
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,No,13,3,4,0,5,0,3,4,2,1,1,0,7.6236419465115715,0.6666666666666666,0.2,0.2,0.001466275659824047,0,0,1,1,26-35,저소득,3-5년
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,1,6.917705609835305,0.5,0.5,0.5,0.009900990099009901,1,0,1,1,18-25,저소득,0-2년
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,1,8.116417072794205,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.0008957897879964168,1,1,1,1,26-35,중하,6-10년
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,0,7.156176637480615,0.5,0.0,0.0,0.00234009360374415,0,0,0,1,26-35,저소득,0-2년
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,0,7.944492163932159,0.5,0.0,0.5,0.0014184397163120568,0,0,0,1,18-25,저소득,3-5년
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,0,8.48714627006394,0.6,0.25,0.5,0.0016488046166529267,0,0,0,1,18-25,중하,3-5년
38,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,No,20,4,1,0,8,2,3,7,7,0,5,0,8.301273485191347,0.7777777777777778,0.0,0.625,0.001737403822288409,0,0,1,0,36-45,중하,6-10년
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,0,7.908754738783246,0.9090909090909091,0.18181818181818182,0.7272727272727273,0.0003675119441381845,0,1,0,1,26-35,저소득,6-10년
48,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,0,9.002208578282412,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.00024627508927471984,0,0,0,1,46-55,중상,0-2년
27,No,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,0,8.444192298531748,0.8571428571428571,0.0,0.5714285714285714,0.0006454388984509467,1,1,0,0,26-35,중하,6-10년
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,0,8.45126704130007,0.2,0.0,0.0,0.0021362956633198035,0,0,1,1,36-45,중하,0-2년
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,0,8.07775756373692,0.9523809523809523,0.14285714285714285,0.38095238095238093,0.008690254500310366,1,0,0,1,46-55,중하,11-20년
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,0,9.06207235530708,0.8,0.7777777777777778,0.7777777777777778,0.0010438413361169101,0,0,1,0,26-35,고소득,6-10년
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,1,8.429017500512511,0.4,0.6666666666666666,0.0,0.000655307994757536,0,0,1,0,18-25,중하,0-2년
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,0,8.423761246623686,0.9523809523809523,0.5238095238095238,0.47619047619047616,0.0004391743522178305,0,0,1,0,36-45,중하,11-20년
32,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,No,12,3,4,0,10,2,2,10,7,0,8,0,8.593598522618644,0.9090909090909091,0.0,0.7272727272727273,0.0018528812303131369,0,0,1,1,26-35,중상,6-10년
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3,1,8.824236617346639,0.21052631578947367,0.2,0.6,0.001176989848462557,1,1,0,1,46-55,중상,3-5년
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,No,13,3,3,0,10,4,2,9,7,1,8,0,8.939318740417509,0.8181818181818182,0.1,0.8,0.00013113034356150013,0,0,1,0,36-45,중상,6-10년
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,No,11,3,4,0,9,3,3,9,7,0,7,0,8.910990494656719,0.9,0.0,0.7,0.00013489815189531904,0,0,0,0,26-35,중상,6-10년
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,No,15,3,4,0,10,6,3,7,7,7,7,0,9.320091235935301,0.6363636363636364,0.875,0.875,0.00026881720430107527,0,0,1,0,26-35,고소득,6-10년
47,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,No,12,3,4,0,20,2,3,7,7,1,7,0,8.509362612301048,0.3333333333333333,0.125,0.875,0.0028220116911912923,0,0,1,1,46-55,중상,6-10년
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12,0,9.256842205627603,0.8571428571428571,0.05263157894736842,0.631578947368421,0.0004772814051164567,1,1,0,1,36-45,고소득,11-20년
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,No,19,3,3,0,32,3,3,5,1,1,3,0,9.603395460007665,0.15151515151515152,0.16666666666666666,0.5,0.0004724940938238272,0,0,0,1,46-55,고소득,3-5년
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,No,15,3,2,3,23,2,2,21,6,12,6,0,9.859640152755851,0.875,0.5454545454545454,0.2727272727272727,0.0005224114512590116,0,0,0,1,36-45,고소득,20년 초과
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,No,14,3,4,0,10,1,3,2,2,2,2,0,8.595264726836392,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.0029596744358120607,0,0,1,1,56-65,중상,0-2년
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,No,21,4,3,2,9,4,2,9,7,1,7,0,9.081824949740755,0.9,0.1,0.7,0.0011371389583807142,0,1,0,1,26-35,고소득,6-10년
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19189,19562,1,No,12,3,2,1,22,3,3,22,7,2,10,0,9.862144589001746,0.9565217391304348,0.08695652173913043,0.43478260869565216,5.211047420531527e-05,0,0,0,1,36-45,고소득,20년 초과
50,No,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,No,15,3,4,1,4,2,3,2,2,2,2,0,8.262558973010657,0.4,0.6666666666666666,0.6666666666666666,0.0020639834881320948,0,0,0,1,46-55,중하,0-2년
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7,1,7.7039102096163115,0.6363636363636364,0.375,0.875,0.0004510599909788002,1,0,1,0,26-35,저소득,6-10년
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,No,14,3,1,1,10,2,3,8,7,0,5,0,9.368539986649727,0.7272727272727273,0.0,0.5555555555555556,0.0006829434864264982,0,0,0,0,36-45,고소득,6-10년
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0,0,8.969796305981806,0.09090909090909091,0.0,0.0,0.0001271940981938438,1,0,1,0,36-45,중상,0-2년
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,0,8.21851757748959,0.5,0.16666666666666666,0.6666666666666666,0.006470746832030197,0,0,1,1,36-45,중하,3-5년
47,No,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13,0,9.530320210727126,0.7586206896551724,0.4782608695652174,0.5652173913043478,0.00021784910318785853,1,1,0,0,46-55,고소득,20년 초과
30,No,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,No,23,4,4,1,10,2,2,8,7,7,7,0,8.576405051048084,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.005089538171536286,0,0,0,1,26-35,중상,6-10년
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,No,11,3,3,0,1,6,3,1,0,0,0,0,7.879669914604289,0.5,0.0,0.0,0.0037835792659856224,0,0,1,1,26-35,저소득,0-2년
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,1,7.9229859587111955,0.25,0.6666666666666666,0.6666666666666666,0.006884057971014493,1,1,0,1,36-45,저소득,0-2년
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,No,18,3,3,1,7,5,3,2,2,2,2,0,8.825412915085566,0.25,0.6666666666666666,0.6666666666666666,0.002204261572373255,0,1,0,1,36-45,중상,0-2년
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,No,11,3,4,0,10,2,3,5,1,4,3,0,8.723068501163928,0.45454545454545453,0.6666666666666666,0.5,0.001302295295458245,0,0,1,0,26-35,중상,3-5년
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,No,14,3,4,1,5,2,4,4,3,0,2,0,7.824445930877619,0.6666666666666666,0.0,0.4,0.003598560575769692,0,0,0,1,18-25,저소득,3-5년
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,No,15,3,3,1,12,3,1,8,3,3,6,0,8.762489547371581,0.6153846153846154,0.3333333333333333,0.6666666666666666,0.00046948356807511736,0,0,0,0,36-45,중상,6-10년
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,No,11,3,3,0,30,1,2,10,7,1,1,0,9.315060682746585,0.3225806451612903,0.09090909090909091,0.09090909090909091,0.0008105187319884726,0,0,0,1,56-65,고소득,6-10년
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3,0,7.759187438507795,0.6666666666666666,0.4,0.6,0.0008536064874093043,1,0,1,0,36-45,저소득,3-5년
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,No,19,3,1,0,9,2,1,7,6,0,7,0,8.826441041782578,0.7,0.0,0.875,0.0010275983558426305,0,0,1,0,26-35,중상,6-10년
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,No,14,3,4,2,2,2,3,2,2,2,2,0,7.739794458408701,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.004351610095735422,0,0,0,1,26-35,저소득,0-2년
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,No,17,3,4,0,19,4,3,2,2,2,2,0,7.804251383528112,0.1,0.6666666666666666,0.6666666666666666,0.0024479804161566705,0,0,1,1,46-55,저소득,0-2년
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,0,8.535818655539403,0.058823529411764705,0.0,0.0,0.00039261876717707107,0,0,0,0,26-35,중상,0-2년
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,No,15,3,4,2,10,2,3,10,8,4,7,0,8.577347114235984,0.9090909090909091,0.36363636363636365,0.6363636363636364,0.004519774011299435,0,1,0,1,26-35,중상,6-10년
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1,0,8.025516386489008,0.14285714285714285,0.0,0.5,0.0006540222367560497,1,0,0,1,36-45,중하,0-2년
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,No,14,3,3,1,7,3,3,0,0,0,0,0,8.541300266759471,0.0,0.0,0.0,0.0015618898867629833,0,0,0,0,26-35,중상,0-2년
52,No,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,16856,10084,1,No,11,3,1,0,34,3,4,34,6,1,16,0,9.732521279780308,0.9714285714285714,0.02857142857142857,0.45714285714285713,0.0001779676098949991,0,0,0,1,46-55,고소득,20년 초과
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8,1,7.8961806086154915,0.9090909090909091,0.6363636363636364,0.7272727272727273,0.0003721622627465575,1,0,1,1,26-35,저소득,6-10년
25,No,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,No,23,4,2,0,6,5,2,6,5,1,4,0,8.729235349659273,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.00420643908752629,0,0,1,0,18-25,중상,6-10년
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,No,13,3,1,0,9,3,3,8,7,3,1,0,8.799812469525556,0.8,0.3333333333333333,0.1111111111111111,0.00030152268958239106,0,0,1,1,36-45,중상,6-10년
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,No,18,3,4,0,2,3,3,2,2,0,2,0,8.16223106548118,0.6666666666666666,0.0,0.6666666666666666,0.002852253280091272,0,0,1,1,18-25,중하,0-2년
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3,1,8.763740720509464,0.5555555555555556,0.16666666666666666,0.5,0.004220068771491091,1,1,1,0,46-55,중상,3-5년
34,No,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,No,22,4,3,0,6,5,3,6,5,1,4,0,8.744328763999984,0.8571428571428571,0.14285714285714285,0.5714285714285714,0.00031872509960159364,0,0,1,1,26-35,중상,6-10년
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4,1,9.896462937599164,0.2,0.16666666666666666,0.6666666666666666,0.00010070493454179255,1,0,0,1,46-55,고소득,3-5년
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,No,15,3,2,0,10,1,3,10,7,0,9,0,8.934323331054905,0.9090909090909091,0.0,0.8181818181818182,0.0010542962572482868,0,0,1,1,36-45,중상,6-10년
52,No,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,No,18,3,1,1,5,3,3,4,3,1,2,0,8.356789669923213,0.6666666666666666,0.2,0.4,0.004461141112937309,0,0,0,1,46-55,중하,3-5년
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,No,14,3,1,1,5,2,3,2,2,2,0,0,8.381373468273702,0.3333333333333333,0.6666666666666666,0.0,0.0002290950744558992,0,1,0,0,26-35,중하,0-2년
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,0,8.374707543119483,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0062269372693726935,0,0,0,0,26-35,중하,6-10년
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,3,0,6,2,2,4,3,1,2,1,8.580543506917,0.5714285714285714,0.2,0.4,0.0015017833677492022,0,0,1,1,26-35,중상,3-5년
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,No,16,3,3,0,10,2,3,4,2,1,3,0,8.0959035329611,0.36363636363636365,0.2,0.6,0.00030478512648582747,0,0,1,0,26-35,중하,3-5년
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,0,8.60995467149755,0.5,0.16666666666666666,0.6666666666666666,0.0034633612832664965,1,0,0,0,46-55,중상,3-5년
27,No,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,4342,24008,0,No,19,3,2,1,5,3,3,4,2,1,1,0,8.376320632534823,0.6666666666666666,0.2,0.2,0.0018420446695832373,0,1,0,1,26-35,중하,3-5년
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,Female,82,3,1,Research Scientist,1,Divorced,2782,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3,0,7.931284761525891,0.7142857142857143,0.6666666666666666,0.5,0.0035932446999640674,1,0,0,0,36-45,저소득,3-5년
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12,0,8.696343057044556,0.8333333333333334,0.25,0.75,0.00033439224209998327,1,1,1,0,36-45,중상,11-20년
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,No,11,3,3,0,6,3,3,6,5,1,3,0,8.385260520155413,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.00045641259698767686,0,0,1,0,26-35,중하,6-10년
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,2572,20317,1,No,16,3,2,1,3,1,2,3,2,0,2,0,7.8528278122817445,0.75,0.0,0.5,0.003109211037699184,0,0,0,0,26-35,저소득,3-5년
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833,24375,3,No,21,4,3,2,7,2,3,2,2,0,2,0,8.251663923605589,0.25,0.0,0.6666666666666666,0.0002608242044861763,0,0,0,1,26-35,중하,0-2년
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,No,24,4,4,1,8,2,3,8,7,3,7,0,8.353497098745448,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.0004711425206124853,0,1,0,0,36-45,중하,6-10년
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500,13305,5,No,17,3,2,1,6,1,3,3,2,1,2,0,8.77971129020447,0.42857142857142855,0.25,0.5,0.0012305799107829565,0,0,0,0,26-35,중상,3-5년
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,18430,16225,1,No,13,3,2,1,24,4,2,24,7,14,9,0,9.821789308551622,0.96,0.56,0.36,0.00043405132656936684,0,1,0,1,36-45,고소득,20년 초과
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0,1,7.379008127628304,0.0,0.0,0.0,0.003745318352059925,1,0,0,1,18-25,저소득,0-2년
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694,26551,1,No,11,3,3,3,1,4,3,1,0,0,0,0,7.899153483343097,0.5,0.0,0.0,0.003339517625231911,0,0,0,1,18-25,저소득,0-2년
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,0,8.055157731819678,0.5,0.16666666666666666,0.6666666666666666,0.003492063492063492,0,0,0,0,46-55,중하,3-5년
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639,6881,5,No,16,3,4,0,30,3,3,4,3,0,3,0,9.777924329560783,0.12903225806451613,0.0,0.6,0.00011337868480725624,0,0,0,1,46-55,고소득,3-5년
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0,1,7.749322464660356,0.5,0.0,0.0,0.0004310344827586207,1,0,0,0,26-35,저소득,0-2년
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,No,11,3,4,0,14,3,4,13,9,3,7,0,9.366660126231137,0.8666666666666667,0.21428571428571427,0.5,0.0005986999657885734,0,0,0,1,26-35,고소득,11-20년
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324,26507,5,No,15,3,3,0,6,3,3,3,2,0,2,1,8.580167990577626,0.42857142857142855,0.0,0.5,0.003004694835680751,0,0,1,0,26-35,중상,3-5년
47,No,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0,0,9.726332625693532,0.9629629629629629,0.1111111111111111,0.0,0.00011938160329493225,1,0,0,0,46-55,고소득,20년 초과
