Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,income_log,tenure_ratio,promotion_gap_ratio,manager_tenure_ratio,distance_per_income,age_group,income_group,tenure_group,attrition_flag
46,Travel_Frequently,Research & Development,18,1,Medical,1,Female,3,3,Healthcare Representative,3,Married,10527,5,No,11,3,4,0,28,3,2,2,2,1,2,9.261793653565098,0.0689655172413793,0.3333333333333333,0.6666666666666666,0.0017097264437689,46-55,고소득,0-2년,0
41,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,3,4,Manager,1,Married,16595,7,No,16,3,2,1,22,2,3,18,16,11,8,9.71691698145276,0.782608695652174,0.5789473684210527,0.4210526315789473,0.0001205109664979,36-45,고소득,11-20년,0
37,Non-Travel,Sales,9,4,Medical,1,Male,3,3,Sales Executive,2,Divorced,8834,1,No,13,3,4,1,9,6,3,9,5,7,7,9.086476384753796,0.9,0.7,0.7,0.0010186757215619,36-45,고소득,6-10년,0
52,Travel_Rarely,Research & Development,6,2,Technical Degree,4,Male,3,2,Research Scientist,1,Divorced,5577,3,Yes,12,3,2,2,18,3,3,10,9,6,9,8.626585568187433,0.5263157894736842,0.5454545454545454,0.8181818181818182,0.0010756543564001,46-55,중상,6-10년,0
32,Non-Travel,Sales,11,4,Other,4,Male,4,2,Sales Executive,3,Married,4707,8,No,12,3,4,0,6,2,3,4,2,1,2,8.457018468380168,0.5714285714285714,0.2,0.4,0.0023364485981308,26-35,중하,3-5년,1
24,Travel_Frequently,Sales,24,3,Medical,4,Male,3,1,Sales Representative,4,Married,2400,0,No,13,3,3,2,3,3,3,2,2,2,1,7.783640596221253,0.5,0.6666666666666666,0.3333333333333333,0.0099958350687213,18-25,저소득,0-2년,0
38,Travel_Rarely,Research & Development,10,3,Medical,3,Female,3,2,Healthcare Representative,3,Married,9824,3,No,19,3,3,1,18,4,3,1,0,0,0,9.19268543673746,0.0526315789473684,0.0,0.0,0.0010178117048346,36-45,고소득,0-2년,0
37,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,3,2,Manufacturing Director,2,Married,6447,6,No,12,3,2,1,8,2,2,6,5,4,3,8.771525284186465,0.6666666666666666,0.5714285714285714,0.4285714285714285,0.0001550868486352,36-45,중상,6-10년,0
49,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,2,5,Research Director,3,Divorced,19502,1,Yes,17,3,3,1,31,5,3,31,9,0,9,9.878323578872578,0.96875,0.0,0.28125,0.0009229349330872,46-55,고소득,20년 초과,0
24,Travel_Rarely,Research & Development,23,3,Medical,2,Male,4,1,Research Scientist,4,Married,2725,1,Yes,11,3,2,2,6,3,3,6,5,1,4,7.910590612256477,0.8571428571428571,0.1428571428571428,0.5714285714285714,0.0084372707263389,18-25,저소득,6-10년,0
26,Travel_Rarely,Sales,28,2,Marketing,1,Male,3,2,Sales Executive,2,Married,6272,1,No,20,4,4,2,6,5,4,5,3,1,4,8.744009988096744,0.7142857142857143,0.1666666666666666,0.6666666666666666,0.0044635740475051,26-35,중상,3-5년,0
24,Travel_Rarely,Research & Development,17,2,Other,4,Male,2,1,Laboratory Technician,2,Married,2127,1,No,21,4,4,1,1,2,3,1,0,0,0,7.662937850461535,0.5,0.0,0.0,0.0079887218045112,18-25,저소득,0-2년,0
50,Travel_Frequently,Human Resources,3,3,Medical,1,Male,3,5,Manager,2,Married,18200,1,No,11,3,3,1,32,2,3,32,5,10,7,9.809231816610408,0.9696969696969696,0.303030303030303,0.2121212121212121,0.0001648261084555,46-55,고소득,20년 초과,0
25,Travel_Rarely,Sales,13,1,Medical,2,Male,3,1,Sales Representative,3,Married,2096,1,No,11,3,3,0,7,1,3,7,4,0,6,7.64826303090192,0.875,0.0,0.75,0.0061993323795898,18-25,저소득,6-10년,0
24,Travel_Frequently,Research & Development,7,3,Life Sciences,1,Female,3,1,Laboratory Technician,3,Married,2886,1,Yes,16,3,4,1,6,4,3,6,3,1,2,7.967973179662935,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.0024246622791825,18-25,저소득,6-10년,1
30,Travel_Frequently,Sales,12,4,Life Sciences,2,Male,2,1,Sales Representative,1,Married,2033,1,No,18,3,3,1,1,2,4,1,0,0,0,7.617759576608505,0.5,0.0,0.0,0.0058997050147492,26-35,저소득,0-2년,1
34,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,2,1,Research Scientist,4,Married,3622,1,Yes,13,3,4,1,6,3,3,6,5,1,3,8.195057690895077,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.0002760143527463,26-35,중하,6-10년,0
31,Travel_Rarely,Sales,13,4,Medical,2,Male,3,2,Sales Executive,1,Divorced,4233,2,No,17,3,3,0,9,2,1,3,1,1,2,8.350902451694811,0.3,0.25,0.5,0.0030703826169107,26-35,중하,3-5년,1
35,Travel_Rarely,Research & Development,25,2,Other,1,Male,2,2,Laboratory Technician,4,Single,3681,4,No,14,3,4,0,9,3,3,3,2,0,2,8.211211361793023,0.3,0.0,0.5,0.0067897881586094,26-35,중하,3-5년,0
31,Travel_Rarely,Sales,6,4,Medical,1,Male,4,2,Sales Executive,4,Divorced,5460,4,No,22,4,4,2,13,4,4,7,7,5,7,8.605387202152153,0.5,0.625,0.875,0.0010986998718183,26-35,중상,6-10년,0
27,Travel_Rarely,Research & Development,6,4,Medical,1,Female,2,1,Research Scientist,3,Divorced,2187,0,No,12,3,3,2,6,5,2,5,3,0,3,7.690743163541872,0.7142857142857143,0.0,0.5,0.0027422303473491,26-35,저소득,3-5년,0
37,Travel_Rarely,Sales,2,3,Marketing,4,Male,3,2,Sales Executive,3,Married,9602,4,Yes,11,3,3,1,17,3,2,3,0,1,0,9.169830828637972,0.1666666666666666,0.25,0.0,0.0002082682495053,36-45,고소득,3-5년,0
20,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Female,2,1,Research Scientist,2,Single,2836,1,No,13,3,4,0,1,0,4,1,0,0,0,7.950502434808851,0.5,0.0,0.0,0.0003524850193866,18-25,저소득,0-2년,0
42,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Female,3,2,Healthcare Representative,4,Married,4089,1,No,13,3,2,2,10,4,3,10,2,2,2,8.316300249036848,0.9090909090909092,0.1818181818181818,0.1818181818181818,0.0004889975550122,36-45,중하,6-10년,0
43,Travel_Rarely,Research & Development,6,4,Other,2,Male,2,4,Research Director,4,Divorced,16627,4,Yes,14,3,3,1,21,3,2,1,0,0,0,9.718843300372528,0.0454545454545454,0.0,0.0,0.0003608371421698,36-45,고소득,0-2년,0
38,Travel_Rarely,Research & Development,1,1,Life Sciences,3,Female,3,1,Research Scientist,1,Single,2619,3,No,17,3,4,0,8,3,2,0,0,0,0,7.8709295967551425,0.0,0.0,0.0,0.0003816793893129,36-45,저소득,0-2년,0
43,Travel_Frequently,Research & Development,9,5,Medical,4,Male,3,2,Laboratory Technician,3,Divorced,5679,3,Yes,13,3,2,1,10,3,3,8,7,4,7,8.644706511715198,0.7272727272727273,0.4444444444444444,0.7777777777777778,0.0015845070422535,36-45,중상,6-10년,0
48,Travel_Rarely,Research & Development,1,4,Life Sciences,4,Female,2,4,Manager,1,Married,15402,7,No,11,3,1,1,21,3,1,3,2,0,2,9.642317574624458,0.1363636363636363,0.0,0.5,6.492241771083555e-05,46-55,고소득,3-5년,0
44,Travel_Rarely,Human Resources,1,4,Life Sciences,1,Female,2,2,Human Resources,3,Single,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,8.697178688412643,0.1818181818181818,0.0,0.6666666666666666,0.0001670564650851,36-45,중상,0-2년,0
34,Travel_Rarely,Sales,14,3,Technical Degree,3,Female,3,1,Sales Representative,3,Divorced,2579,1,Yes,18,3,4,2,8,3,3,8,2,0,6,7.855544677915663,0.8888888888888888,0.0,0.6666666666666666,0.0054263565891472,26-35,저소득,6-10년,0
27,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,1,Sales Representative,1,Divorced,3041,0,No,11,3,2,1,5,3,3,4,3,0,2,8.020270472819238,0.6666666666666666,0.0,0.4,0.0006574621959237,26-35,중하,3-5년,1
21,Travel_Rarely,Sales,22,1,Technical Degree,3,Male,3,1,Sales Representative,3,Single,3447,1,No,11,3,3,0,3,2,3,3,2,1,2,8.145549631783584,0.75,0.25,0.5,0.0063805104408352,18-25,중하,3-5년,0
44,Travel_Rarely,Research & Development,3,4,Other,4,Male,3,5,Manager,4,Married,19513,4,Yes,12,3,1,1,26,2,4,2,2,0,1,9.878887435667895,0.074074074074074,0.0,0.3333333333333333,0.0001537357794404,36-45,고소득,0-2년,0
22,Travel_Rarely,Research & Development,6,1,Medical,1,Male,3,1,Research Scientist,3,Married,2773,0,No,20,4,4,0,3,3,3,2,2,2,2,7.928045600874777,0.5,0.6666666666666666,0.6666666666666666,0.0021629416005767,18-25,저소득,0-2년,0
33,Travel_Rarely,Sales,8,4,Marketing,3,Male,3,2,Sales Executive,3,Divorced,7104,0,No,12,3,4,0,6,3,3,5,0,1,2,8.868554040531201,0.7142857142857143,0.1666666666666666,0.3333333333333333,0.0011259676284306,26-35,중상,3-5년,0
32,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Female,3,2,Research Scientist,4,Married,6322,1,Yes,12,3,4,1,6,2,2,6,4,0,5,8.751949058058614,0.8571428571428571,0.0,0.7142857142857143,0.0014233749802309,26-35,중상,6-10년,0
30,Travel_Frequently,Research & Development,3,3,Medical,3,Female,3,1,Research Scientist,3,Divorced,2083,1,No,20,4,3,1,1,2,3,1,0,0,0,7.642044402873258,0.5,0.0,0.0,0.0014395393474088,26-35,저소득,0-2년,0
53,Travel_Rarely,Sales,1,1,Medical,4,Female,3,2,Sales Executive,1,Single,8381,7,No,20,4,4,0,18,2,4,14,7,8,10,9.033841828485016,0.7368421052631579,0.5333333333333333,0.6666666666666666,0.0001193032689095,46-55,고소득,11-20년,0
34,Travel_Rarely,Research & Development,1,5,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2691,1,No,12,3,4,1,10,4,2,10,9,8,8,7.898039690764619,0.9090909090909092,0.7272727272727273,0.7272727272727273,0.00037147102526,26-35,저소득,6-10년,0
45,Travel_Frequently,Sales,26,4,Life Sciences,1,Female,3,2,Sales Executive,1,Married,4286,2,No,14,3,4,2,5,4,3,1,1,0,0,8.363342466597977,0.1666666666666666,0.0,0.0,0.0060648472125029,36-45,중하,0-2년,1
26,Travel_Rarely,Research & Development,6,3,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,2659,1,Yes,13,3,3,1,3,2,3,3,2,0,2,7.886081401775745,0.75,0.0,0.5,0.0022556390977443,26-35,저소득,3-5년,0
37,Travel_Rarely,Research & Development,3,3,Other,3,Male,3,3,Manufacturing Director,3,Married,9434,1,No,15,3,3,1,10,2,3,10,7,7,8,9.152181457802651,0.9090909090909092,0.6363636363636364,0.7272727272727273,0.0003179650238473,36-45,고소득,6-10년,0
29,Travel_Rarely,Sales,3,2,Medical,2,Female,3,2,Sales Executive,3,Married,5561,1,No,14,3,1,1,6,5,2,6,0,1,2,8.62371303479391,0.8571428571428571,0.1428571428571428,0.2857142857142857,0.000539374325782,26-35,중상,6-10년,0
35,Travel_Rarely,Research & Development,6,4,Life Sciences,2,Male,1,2,Research Scientist,4,Single,6646,1,No,13,3,2,0,17,3,3,17,11,11,8,8.801920904041582,0.9444444444444444,0.6111111111111112,0.4444444444444444,0.0009026628554234,26-35,중상,11-20년,0
33,Travel_Frequently,Research & Development,6,3,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,7725,3,No,23,4,3,1,15,2,1,13,11,4,7,8.952346543226227,0.8125,0.2857142857142857,0.5,0.0007765984985762,26-35,중상,11-20년,0
54,Travel_Rarely,Human Resources,19,4,Medical,3,Male,3,3,Human Resources,2,Married,10725,2,No,15,3,3,1,16,1,4,9,7,7,1,9.280425979542873,0.5294117647058824,0.7,0.1,0.001771396606377,46-55,고소득,6-10년,0
36,Travel_Rarely,Research & Development,9,2,Medical,2,Male,2,2,Manufacturing Director,2,Divorced,8847,2,Yes,11,3,3,1,13,2,3,3,2,0,2,9.087946723762116,0.2142857142857142,0.0,0.5,0.0010171790235081,36-45,고소득,3-5년,0
27,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,1,Research Scientist,4,Single,2045,0,No,13,3,4,0,5,0,3,4,2,1,1,7.6236419465115715,0.6666666666666666,0.2,0.2,0.001466275659824,26-35,저소득,3-5년,0
20,Travel_Rarely,Research & Development,10,1,Medical,4,Male,3,1,Research Scientist,3,Single,1009,1,Yes,11,3,4,0,1,5,3,1,0,1,1,6.917705609835305,0.5,0.5,0.5,0.0099009900990099,18-25,저소득,0-2년,1
33,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Male,3,1,Research Scientist,1,Single,3348,1,Yes,11,3,1,0,10,3,3,10,8,9,7,8.116417072794205,0.9090909090909092,0.8181818181818182,0.6363636363636364,0.0008957897879964,26-35,중하,6-10년,1
35,Non-Travel,Research & Development,3,3,Life Sciences,3,Male,2,1,Laboratory Technician,3,Married,1281,1,No,18,3,3,2,1,3,3,1,0,0,0,7.156176637480615,0.5,0.0,0.0,0.0023400936037441,26-35,저소득,0-2년,0
23,Travel_Rarely,Research & Development,4,3,Medical,1,Male,4,1,Research Scientist,1,Married,2819,2,No,16,3,1,1,5,3,4,3,2,0,2,7.944492163932159,0.5,0.0,0.5,0.001418439716312,18-25,저소득,3-5년,0
25,Travel_Rarely,Sales,8,3,Life Sciences,4,Male,4,2,Sales Executive,2,Married,4851,0,No,22,4,3,1,4,4,3,3,2,1,2,8.48714627006394,0.6,0.25,0.5,0.0016488046166529,18-25,중하,3-5년,0
38,Travel_Rarely,Sales,7,4,Marketing,4,Female,2,2,Sales Executive,4,Single,4028,0,No,20,4,1,0,8,2,3,7,7,0,5,8.301273485191347,0.7777777777777778,0.0,0.625,0.0017374038222884,36-45,중하,6-10년,0
29,Travel_Frequently,Research & Development,1,4,Life Sciences,2,Male,1,1,Research Scientist,4,Divorced,2720,1,No,18,3,4,1,10,5,3,10,7,2,8,7.908754738783246,0.9090909090909092,0.1818181818181818,0.7272727272727273,0.0003675119441381,26-35,저소득,6-10년,0
48,Travel_Rarely,Sales,2,1,Marketing,2,Male,4,2,Sales Executive,2,Married,8120,3,No,12,3,4,0,12,3,3,2,2,2,2,9.002208578282412,0.1538461538461538,0.6666666666666666,0.6666666666666666,0.0002462750892747,46-55,중상,0-2년,0
27,Travel_Frequently,Sales,3,1,Medical,4,Female,4,2,Sales Executive,4,Divorced,4647,1,Yes,20,4,2,2,6,3,3,6,5,0,4,8.444192298531748,0.8571428571428571,0.0,0.5714285714285714,0.0006454388984509,26-35,중하,6-10년,0
37,Travel_Rarely,Research & Development,10,2,Life Sciences,4,Male,4,1,Research Scientist,4,Single,4680,3,No,17,3,1,0,4,2,3,1,0,0,0,8.45126704130007,0.2,0.0,0.0,0.0021362956633198,36-45,중하,0-2년,0
50,Travel_Rarely,Research & Development,28,1,Medical,4,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,3,3,20,3,3,20,8,3,8,8.07775756373692,0.9523809523809524,0.1428571428571428,0.3809523809523809,0.0086902545003103,46-55,중하,11-20년,0
34,Travel_Rarely,Research & Development,9,3,Medical,4,Female,2,3,Healthcare Representative,2,Single,8621,1,No,14,3,2,0,9,3,4,8,7,7,7,9.06207235530708,0.8,0.7777777777777778,0.7777777777777778,0.0010438413361169,26-35,고소득,6-10년,0
24,Travel_Rarely,Sales,3,2,Life Sciences,1,Female,3,2,Sales Executive,3,Single,4577,9,No,14,3,1,0,4,3,3,2,2,2,0,8.429017500512511,0.4,0.6666666666666666,0.0,0.0006553079947575,18-25,중하,0-2년,1
39,Travel_Rarely,Research & Development,2,4,Technical Degree,4,Female,2,2,Healthcare Representative,3,Single,4553,1,No,11,3,1,0,20,4,3,20,7,11,10,8.423761246623686,0.9523809523809524,0.5238095238095238,0.4761904761904761,0.0004391743522178,36-45,중하,11-20년,0
32,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,2,Sales Executive,4,Single,5396,1,No,12,3,4,0,10,2,2,10,7,0,8,8.593598522618644,0.9090909090909092,0.0,0.7272727272727273,0.0018528812303131,26-35,중상,6-10년,0
50,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,3,Yes,14,3,1,1,18,4,3,4,3,1,3,8.824236617346639,0.2105263157894736,0.2,0.6,0.0011769898484625,46-55,중상,3-5년,1
38,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,2,Healthcare Representative,4,Single,7625,0,No,13,3,3,0,10,4,2,9,7,1,8,8.939318740417509,0.8181818181818182,0.1,0.8,0.0001311303435615,36-45,중상,6-10년,0
27,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Female,3,3,Manufacturing Director,1,Married,7412,1,No,11,3,4,0,9,3,3,9,7,0,7,8.910990494656719,0.9,0.0,0.7,0.0001348981518953,26-35,중상,6-10년,0
32,Travel_Rarely,Research & Development,3,2,Life Sciences,3,Female,3,3,Research Director,4,Single,11159,3,No,15,3,4,0,10,6,3,7,7,7,7,9.3200912359353,0.6363636363636364,0.875,0.875,0.000268817204301,26-35,고소득,6-10년,0
47,Travel_Rarely,Sales,14,4,Marketing,4,Male,3,2,Sales Executive,1,Single,4960,2,No,12,3,4,0,20,2,3,7,7,1,7,8.509362612301048,0.3333333333333333,0.125,0.875,0.0028220116911912,46-55,중상,6-10년,0
40,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,5,Yes,21,4,3,1,20,2,3,18,13,1,12,9.256842205627605,0.8571428571428571,0.0526315789473684,0.631578947368421,0.0004772814051164,36-45,고소득,11-20년,0
53,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Male,4,4,Research Director,3,Married,14814,3,No,19,3,3,0,32,3,3,5,1,1,3,9.603395460007665,0.1515151515151515,0.1666666666666666,0.5,0.0004724940938238,46-55,고소득,3-5년,0
41,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,2,5,Manager,4,Divorced,19141,3,No,15,3,2,3,23,2,2,21,6,12,6,9.859640152755851,0.875,0.5454545454545454,0.2727272727272727,0.000522411451259,36-45,고소득,20년 초과,0
60,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,2,Sales Executive,1,Single,5405,8,No,14,3,4,0,10,1,3,2,2,2,2,8.595264726836392,0.1818181818181818,0.6666666666666666,0.6666666666666666,0.002959674435812,56-65,중상,0-2년,0
27,Travel_Frequently,Research & Development,10,2,Life Sciences,4,Male,3,3,Manufacturing Director,1,Divorced,8793,1,No,21,4,3,2,9,4,2,9,7,1,7,9.081824949740756,0.9,0.1,0.7,0.0011371389583807,26-35,고소득,6-10년,0
41,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,2,5,Manager,3,Married,19189,1,No,12,3,2,1,22,3,3,22,7,2,10,9.862144589001746,0.9565217391304348,0.0869565217391304,0.4347826086956521,5.211047420531527e-05,36-45,고소득,20년 초과,0
50,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,7,No,15,3,4,1,4,2,3,2,2,2,2,8.262558973010657,0.4,0.6666666666666666,0.6666666666666666,0.002063983488132,46-55,중하,0-2년,0
28,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,1,Research Scientist,2,Single,2216,7,Yes,13,3,4,0,10,4,3,7,7,3,7,7.703910209616311,0.6363636363636364,0.375,0.875,0.0004510599909788,26-35,저소득,6-10년,1
36,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,4,3,Research Director,1,Married,11713,9,No,14,3,1,1,10,2,3,8,7,0,5,9.368539986649727,0.7272727272727273,0.0,0.5555555555555556,0.0006829434864264,36-45,고소득,6-10년,0
38,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,3,Manufacturing Director,3,Single,7861,4,Yes,14,3,4,0,10,4,4,1,0,0,0,8.969796305981806,0.0909090909090909,0.0,0.0,0.0001271940981938,36-45,중상,0-2년,0
44,Non-Travel,Research & Development,24,3,Medical,1,Male,1,1,Laboratory Technician,3,Single,3708,2,No,14,3,3,0,9,5,3,5,2,1,4,8.21851757748959,0.5,0.1666666666666666,0.6666666666666666,0.0064707468320301,36-45,중하,3-5년,0
47,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Executive,3,Divorced,13770,9,Yes,12,3,4,2,28,2,2,22,2,11,13,9.530320210727126,0.7586206896551724,0.4782608695652174,0.5652173913043478,0.0002178491031878,46-55,고소득,20년 초과,0
30,Travel_Rarely,Sales,27,5,Marketing,3,Male,3,2,Sales Executive,4,Divorced,5304,7,No,23,4,4,1,10,2,2,8,7,7,7,8.576405051048084,0.7272727272727273,0.7777777777777778,0.7777777777777778,0.0050895381715362,26-35,중상,6-10년,0
29,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,11,3,3,0,1,6,3,1,0,0,0,7.879669914604289,0.5,0.0,0.0,0.0037835792659856,26-35,저소득,0-2년,0
42,Travel_Frequently,Research & Development,19,3,Medical,3,Male,4,1,Research Scientist,3,Divorced,2759,6,Yes,12,3,4,0,7,2,3,2,2,2,2,7.9229859587111955,0.25,0.6666666666666666,0.6666666666666666,0.0068840579710144,36-45,저소득,0-2년,1
43,Travel_Frequently,Sales,15,3,Life Sciences,4,Male,2,2,Sales Executive,4,Married,6804,3,No,18,3,3,1,7,5,3,2,2,2,2,8.825412915085566,0.25,0.6666666666666666,0.6666666666666666,0.0022042615723732,36-45,중상,0-2년,0
34,Travel_Rarely,Research & Development,8,2,Medical,2,Female,3,2,Healthcare Representative,3,Single,6142,3,No,11,3,4,0,10,2,3,5,1,4,3,8.723068501163928,0.4545454545454545,0.6666666666666666,0.5,0.0013022952954582,26-35,중상,3-5년,0
23,Travel_Rarely,Research & Development,9,1,Medical,2,Male,3,1,Laboratory Technician,1,Married,2500,1,No,14,3,4,1,5,2,4,4,3,0,2,7.824445930877619,0.6666666666666666,0.0,0.4,0.0035985605757696,18-25,저소득,3-5년,0
39,Travel_Rarely,Human Resources,3,3,Human Resources,3,Female,4,2,Human Resources,2,Married,6389,9,No,15,3,3,1,12,3,1,8,3,3,6,8.762489547371581,0.6153846153846154,0.3333333333333333,0.6666666666666666,0.0004694835680751,36-45,중상,6-10년,0
56,Travel_Rarely,Research & Development,9,3,Medical,3,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,3,0,30,1,2,10,7,1,1,9.315060682746584,0.3225806451612903,0.0909090909090909,0.0909090909090909,0.0008105187319884,56-65,고소득,6-10년,0
40,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,0,Yes,20,4,4,0,5,2,2,4,2,2,3,7.759187438507795,0.6666666666666666,0.4,0.6,0.0008536064874093,36-45,저소득,3-5년,0
27,Travel_Rarely,Research & Development,7,3,Medical,4,Female,2,2,Healthcare Representative,1,Single,6811,8,No,19,3,1,0,9,2,1,7,6,0,7,8.826441041782578,0.7,0.0,0.875,0.0010275983558426,26-35,중상,6-10년,0
29,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,2297,1,No,14,3,4,2,2,2,3,2,2,2,2,7.739794458408701,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0043516100957354,26-35,저소득,0-2년,0
53,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Single,2450,2,No,17,3,4,0,19,4,3,2,2,2,2,7.804251383528112,0.1,0.6666666666666666,0.6666666666666666,0.0024479804161566,46-55,저소득,0-2년,0
35,Non-Travel,Research & Development,2,4,Life Sciences,4,Female,3,2,Healthcare Representative,1,Divorced,5093,2,No,11,3,1,1,16,2,4,1,0,0,0,8.535818655539403,0.0588235294117647,0.0,0.0,0.000392618767177,26-35,중상,0-2년,0
32,Travel_Frequently,Research & Development,24,4,Life Sciences,1,Male,3,2,Laboratory Technician,4,Married,5309,1,No,15,3,4,2,10,2,3,10,8,4,7,8.577347114235984,0.9090909090909092,0.3636363636363636,0.6363636363636364,0.0045197740112994,26-35,중상,6-10년,0
38,Travel_Rarely,Research & Development,2,5,Medical,4,Male,3,1,Research Scientist,3,Married,3057,6,Yes,13,3,2,1,6,0,1,1,0,0,1,8.025516386489008,0.1428571428571428,0.0,0.5,0.000654022236756,36-45,중하,0-2년,0
34,Travel_Rarely,Research & Development,8,5,Life Sciences,2,Female,3,2,Manufacturing Director,1,Divorced,5121,3,No,14,3,3,1,7,3,3,0,0,0,0,8.541300266759471,0.0,0.0,0.0,0.0015618898867629,26-35,중상,0-2년,0
52,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Manager,1,Married,16856,1,No,11,3,1,0,34,3,4,34,6,1,16,9.732521279780308,0.9714285714285714,0.0285714285714285,0.4571428571428571,0.0001779676098949,46-55,고소득,20년 초과,0
